goal_id,environment_id,run_name,gravity,category,internal_subtype,solution_density,success_count,valid_placement_count,density_kind,selection_uses_model_outcomes
under29_new_0784_BalanceUnder_10_upward,048,BalanceUnder_10_upward,upward,position,support_or_surface,0.00017784101013693757,1.0,5623.0,paper_saved_solution_density,False
under29_new_0785_Balance_3_upward,024,Balance_3_upward,upward,position,support_or_surface,0.0001781895937277263,1.0,5612.0,paper_saved_solution_density,False
under29_new_0786_Balance_4_upward,026,Balance_4_upward,upward,position,support_or_surface,0.00017979144192736425,1.0,5562.0,paper_saved_solution_density,False
under29_new_0787_Balance_4_downward,025,Balance_4_downward,downward,position,support_or_surface,0.00017979144192736425,1.0,5562.0,paper_saved_solution_density,False
under29_new_0788_Balance_8_downward,031,Balance_8_downward,downward,position,support_or_surface,0.00018021265092809516,1.0,5549.0,paper_saved_solution_density,False
under29_new_0789_Balance_8_upward,032,Balance_8_upward,upward,position,support_or_surface,0.00018021265092809516,1.0,5549.0,paper_saved_solution_density,False
under29_new_0790_BalanceUnder_5_upward,040,BalanceUnder_5_upward,upward,position,support_or_surface,0.0001857700167193015,1.0,5383.0,paper_saved_solution_density,False
under29_new_0791_BalanceUnder_2_downward,035,BalanceUnder_2_downward,downward,position,support_or_surface,0.00020060180541624874,1.0,4985.0,paper_saved_solution_density,False
under29_new_0792_BalanceUnder_2_upward,036,BalanceUnder_2_upward,upward,position,support_or_surface,0.00020060180541624874,1.0,4985.0,paper_saved_solution_density,False
under29_new_0793_FallingAlt_3_downward,085,FallingAlt_3_downward,downward,position,support_or_surface,0.00020682523267838676,1.0,4835.0,paper_saved_solution_density,False
under29_new_0794_FallingAlt_5_downward,089,FallingAlt_5_downward,downward,position,support_or_surface,0.00021772262138036142,1.0,4593.0,paper_saved_solution_density,False
under29_new_0795_FallingAlt_7_upward,094,FallingAlt_7_upward,upward,position,support_or_surface,0.00021786492374727668,1.0,4590.0,paper_saved_solution_density,False
under29_new_0796_FallingAlt_7_upward,094,FallingAlt_7_upward,upward,position,support_or_surface,0.00021786492374727668,1.0,4590.0,paper_saved_solution_density,False
under29_new_0797_Prevention_4_upward,108,Prevention_4_upward,upward,position,support_or_surface,0.00034698126301179735,1.0,2882.0,paper_saved_solution_density,False
under29_new_0798_BalanceUnder_10_upward,048,BalanceUnder_10_upward,upward,position,support_or_surface,0.00035568202027387515,2.0,5623.0,paper_saved_solution_density,False
under29_new_0799_Balance_4_downward,025,Balance_4_downward,downward,position,support_or_surface,0.0003595828838547285,2.0,5562.0,paper_saved_solution_density,False
under29_new_0800_BalanceUnder_6_upward,042,BalanceUnder_6_upward,upward,position,support_or_surface,0.00037016472330186933,2.0,5403.0,paper_saved_solution_density,False
under29_new_0801_BalanceUnder_2_upward,036,BalanceUnder_2_upward,upward,position,support_or_surface,0.00040120361083249747,2.0,4985.0,paper_saved_solution_density,False
under29_new_0802_FallingAlt_9_downward,097,FallingAlt_9_downward,downward,position,support_or_surface,0.00043544524276072284,2.0,4593.0,paper_saved_solution_density,False
under29_new_0803_FallingAlt_5_upward,090,FallingAlt_5_upward,upward,position,support_or_surface,0.00043544524276072284,2.0,4593.0,paper_saved_solution_density,False
under29_new_0804_FallingAlt_10_downward,099,FallingAlt_10_downward,downward,position,support_or_surface,0.00043572984749455336,2.0,4590.0,paper_saved_solution_density,False
under29_new_0805_Balance_3_downward,023,Balance_3_downward,downward,position,support_or_surface,0.0005345687811831789,3.0,5612.0,paper_saved_solution_density,False
under29_new_0806_Balance_4_upward,026,Balance_4_upward,upward,position,support_or_surface,0.0005393743257820927,3.0,5562.0,paper_saved_solution_density,False
under29_new_0807_BalanceUnder_8_downward,045,BalanceUnder_8_downward,downward,position,support_or_surface,0.0005493499359091741,3.0,5461.0,paper_saved_solution_density,False
under29_new_0808_BalanceUnder_7_upward,044,BalanceUnder_7_upward,upward,position,support_or_surface,0.0005683971201212581,3.0,5278.0,paper_saved_solution_density,False
under29_new_0809_FallingAlt_6_downward,091,FallingAlt_6_downward,downward,position,support_or_surface,0.0005863956215793589,3.0,5116.0,paper_saved_solution_density,False
under29_new_0810_FallingAlt_4_upward,088,FallingAlt_4_upward,upward,position,support_or_surface,0.0006206040546131568,3.0,4834.0,paper_saved_solution_density,False
under29_new_0811_Balance_5_downward,027,Balance_5_downward,downward,position,support_or_surface,0.0006765899864682003,4.0,5912.0,paper_saved_solution_density,False
under29_new_0812_BalanceUnder_6_downward,041,BalanceUnder_6_downward,downward,position,support_or_surface,0.0007403294466037387,4.0,5403.0,paper_saved_solution_density,False
under29_new_0813_Balance_1_downward,019,Balance_1_downward,downward,position,support_or_surface,0.0008010253123998718,5.0,6242.0,paper_saved_solution_density,False
under29_new_0814_Balance_5_upward,028,Balance_5_upward,upward,position,support_or_surface,0.0008457374830852503,5.0,5912.0,paper_saved_solution_density,False
under29_new_0815_FallingAlt_10_downward,099,FallingAlt_10_downward,downward,position,support_or_surface,0.0008714596949891067,4.0,4590.0,paper_saved_solution_density,False
under29_new_0816_BalanceUnder_7_downward,043,BalanceUnder_7_downward,downward,position,support_or_surface,0.0009473285335354301,5.0,5278.0,paper_saved_solution_density,False
under29_new_0817_FallingAlt_4_downward,087,FallingAlt_4_downward,downward,position,support_or_surface,0.001034340091021928,5.0,4834.0,paper_saved_solution_density,False
under29_new_0818_Prevention_1_downward,101,Prevention_1_downward,downward,position,support_or_surface,0.0010877447425670776,3.0,2758.0,paper_saved_solution_density,False
under29_new_0819_BalanceUnder_8_downward,045,BalanceUnder_8_downward,downward,position,support_or_surface,0.0010986998718183483,6.0,5461.0,paper_saved_solution_density,False
under29_new_0820_FallingAlt_7_downward,093,FallingAlt_7_downward,downward,position,support_or_surface,0.00130718954248366,6.0,4590.0,paper_saved_solution_density,False
under29_new_0821_BalanceUnder_10_downward,047,BalanceUnder_10_downward,downward,position,support_or_surface,0.0014227280810955006,8.0,5623.0,paper_saved_solution_density,False
under29_new_0822_FallingAlt_10_upward,100,FallingAlt_10_upward,upward,position,support_or_surface,0.0015250544662309367,7.0,4590.0,paper_saved_solution_density,False
under29_new_0823_BalanceUnder_10_upward,048,BalanceUnder_10_upward,upward,position,support_or_surface,0.0016005690912324383,9.0,5623.0,paper_saved_solution_density,False
under29_new_0824_BalanceUnder_7_upward,044,BalanceUnder_7_upward,upward,position,support_or_surface,0.0017051913603637742,9.0,5278.0,paper_saved_solution_density,False
under29_new_0825_FallingAlt_6_upward,092,FallingAlt_6_upward,upward,position,support_or_surface,0.0017591868647380765,9.0,5116.0,paper_saved_solution_density,False
under29_new_0826_FallingAlt_4_downward,087,FallingAlt_4_downward,downward,position,relative_position,0.0006206040546131568,3.0,4834.0,paper_saved_solution_density,False
under29_new_0827_Prevention_1_downward,101,Prevention_1_downward,downward,position,relative_position,0.0007251631617113851,2.0,2758.0,paper_saved_solution_density,False
under29_new_0828_BalanceUnder_8_upward,046,BalanceUnder_8_upward,upward,position,relative_position,0.0007324665812122322,4.0,5461.0,paper_saved_solution_density,False
under29_new_0829_Prevention_7_downward,111,Prevention_7_downward,downward,position,relative_position,0.0007344840249724568,2.0,2723.0,paper_saved_solution_density,False
under29_new_0830_BalanceUnder_6_downward,041,BalanceUnder_6_downward,downward,position,relative_position,0.0007403294466037387,4.0,5403.0,paper_saved_solution_density,False
under29_new_0831_BalanceUnder_5_upward,040,BalanceUnder_5_upward,upward,position,relative_position,0.000743080066877206,4.0,5383.0,paper_saved_solution_density,False
under29_new_0832_BalanceUnder_3_downward,037,BalanceUnder_3_downward,downward,position,relative_position,0.0007468259895444362,4.0,5356.0,paper_saved_solution_density,False
under29_new_0833_BalanceUnder_7_upward,044,BalanceUnder_7_upward,upward,position,relative_position,0.0007578628268283441,4.0,5278.0,paper_saved_solution_density,False
under29_new_0834_Prevention_8_downward,113,Prevention_8_downward,downward,position,relative_position,0.0009910802775024777,3.0,3027.0,paper_saved_solution_density,False
under29_new_0835_Prevention_10_downward,115,Prevention_10_downward,downward,position,relative_position,0.0010316368638239339,3.0,2908.0,paper_saved_solution_density,False
under29_new_0836_FallingAlt_3_downward,085,FallingAlt_3_downward,downward,position,relative_position,0.001034126163391934,5.0,4835.0,paper_saved_solution_density,False
under29_new_0837_FallingAlt_9_upward,098,FallingAlt_9_upward,upward,position,relative_position,0.001088613106901807,5.0,4593.0,paper_saved_solution_density,False
under29_new_0838_FallingAlt_9_downward,097,FallingAlt_9_downward,downward,position,relative_position,0.001088613106901807,5.0,4593.0,paper_saved_solution_density,False
under29_new_0839_Prevention_3_upward,106,Prevention_3_upward,upward,position,relative_position,0.0011801730920535012,3.0,2542.0,paper_saved_solution_density,False
under29_new_0840_Prevention_3_downward,105,Prevention_3_downward,downward,position,relative_position,0.0011801730920535012,3.0,2542.0,paper_saved_solution_density,False
under29_new_0841_Prevention_10_downward,115,Prevention_10_downward,downward,position,relative_position,0.001375515818431912,4.0,2908.0,paper_saved_solution_density,False
under29_new_0842_BalanceUnder_2_upward,036,BalanceUnder_2_upward,upward,position,relative_position,0.0014042126379137413,7.0,4985.0,paper_saved_solution_density,False
under29_new_0843_Balance_2_upward,022,Balance_2_upward,upward,position,relative_position,0.0014525500322788896,9.0,6196.0,paper_saved_solution_density,False
under29_new_0844_FallingAlt_1_upward,082,FallingAlt_1_upward,upward,position,relative_position,0.00149860843502462,7.0,4671.0,paper_saved_solution_density,False
under29_new_0845_FallingAlt_5_downward,089,FallingAlt_5_downward,downward,position,relative_position,0.0015240583496625298,7.0,4593.0,paper_saved_solution_density,False
under29_new_0846_FallingAlt_5_downward,089,FallingAlt_5_downward,downward,position,relative_position,0.0015240583496625298,7.0,4593.0,paper_saved_solution_density,False
under29_new_0847_Prevention_3_downward,105,Prevention_3_downward,downward,position,relative_position,0.0015735641227380016,4.0,2542.0,paper_saved_solution_density,False
under29_new_0848_Falling_3_upward,068,Falling_3_upward,upward,movement,single_object_movement,0.00016812373907195696,1.0,5948.0,paper_saved_solution_density,False
under29_new_0849_Falling_9_downward,077,Falling_9_downward,downward,movement,single_object_movement,0.0004751346214760849,3.0,6314.0,paper_saved_solution_density,False
under29_new_0850_Falling_8_downward,075,Falling_8_downward,downward,movement,single_object_movement,0.0006505122784192552,4.0,6149.0,paper_saved_solution_density,False
under29_new_0851_Falling_10_downward,079,Falling_10_downward,downward,movement,single_object_movement,0.0007946598855689765,5.0,6292.0,paper_saved_solution_density,False
under29_new_0852_Falling_7_upward,074,Falling_7_upward,upward,movement,single_object_movement,0.0013179571663920922,8.0,6070.0,paper_saved_solution_density,False
under29_new_0853_Falling_7_upward,074,Falling_7_upward,upward,movement,single_object_movement,0.0014827018121911038,9.0,6070.0,paper_saved_solution_density,False
under29_new_0854_Falling_8_downward,075,Falling_8_downward,downward,movement,single_object_movement,0.002276792974467393,14.0,6149.0,paper_saved_solution_density,False
under29_new_0855_Falling_5_downward,069,Falling_5_downward,downward,movement,single_object_movement,0.0024655547498187093,17.0,6895.0,paper_saved_solution_density,False
under29_new_0856_Falling_6_upward,072,Falling_6_upward,upward,movement,single_object_movement,0.0027063599458728013,18.0,6651.0,paper_saved_solution_density,False
under29_new_0857_Falling_8_upward,076,Falling_8_upward,upward,movement,single_object_movement,0.003089933322491462,19.0,6149.0,paper_saved_solution_density,False
under29_new_0858_Falling_10_upward,080,Falling_10_upward,upward,movement,single_object_movement,0.004767959313413859,30.0,6292.0,paper_saved_solution_density,False
under29_new_0859_Falling_8_upward,076,Falling_8_upward,upward,movement,single_object_movement,0.005204098227354042,32.0,6149.0,paper_saved_solution_density,False
under29_new_0860_Falling_7_downward,073,Falling_7_downward,downward,movement,single_object_movement,0.007084019769357496,43.0,6070.0,paper_saved_solution_density,False
under29_new_0861_Falling_7_downward,073,Falling_7_downward,downward,movement,single_object_movement,0.007248764415156508,44.0,6070.0,paper_saved_solution_density,False
under29_new_0862_Falling_9_upward,078,Falling_9_upward,upward,movement,single_object_movement,0.008394044979410833,53.0,6314.0,paper_saved_solution_density,False
under29_new_0863_Falling_10_downward,079,Falling_10_downward,downward,movement,single_object_movement,0.008582326764144946,54.0,6292.0,paper_saved_solution_density,False
under29_new_0864_Falling_10_downward,079,Falling_10_downward,downward,movement,single_object_movement,0.008582326764144946,54.0,6292.0,paper_saved_solution_density,False
under29_new_0865_Falling_10_upward,080,Falling_10_upward,upward,movement,single_object_movement,0.008900190718372537,56.0,6292.0,paper_saved_solution_density,False
under29_new_0866_Falling_6_downward,071,Falling_6_downward,downward,movement,single_object_movement,0.009923319801533603,66.0,6651.0,paper_saved_solution_density,False
under29_new_0867_Falling_1_downward,063,Falling_1_downward,downward,movement,single_object_movement,0.011981712123600819,76.0,6343.0,paper_saved_solution_density,False
under29_new_0868_Falling_10_upward,080,Falling_10_upward,upward,movement,single_object_movement,0.013032422123331213,82.0,6292.0,paper_saved_solution_density,False
under29_new_0869_Falling_9_upward,078,Falling_9_upward,upward,movement,single_object_movement,0.016788089958821667,106.0,6314.0,paper_saved_solution_density,False
under29_new_0870_Falling_10_upward,080,Falling_10_upward,upward,movement,single_object_movement,0.017482517482517484,110.0,6292.0,paper_saved_solution_density,False
under29_new_0871_Falling_9_downward,077,Falling_9_downward,downward,movement,single_object_movement,0.018055115616091227,114.0,6314.0,paper_saved_solution_density,False
under29_new_0872_Falling_2_upward,066,Falling_2_upward,upward,movement,single_object_movement,0.01881638846737481,124.0,6590.0,paper_saved_solution_density,False
under29_new_0873_Falling_1_upward,064,Falling_1_upward,upward,movement,single_object_movement,0.01939145514740659,123.0,6343.0,paper_saved_solution_density,False
under29_new_0874_Falling_1_upward,064,Falling_1_upward,upward,movement,single_object_movement,0.019549109254296076,124.0,6343.0,paper_saved_solution_density,False
under29_new_0875_Falling_1_downward,063,Falling_1_downward,downward,movement,single_object_movement,0.02049503389563298,130.0,6343.0,paper_saved_solution_density,False
under29_new_0876_Falling_9_upward,078,Falling_9_upward,upward,movement,single_object_movement,0.02233132720937599,141.0,6314.0,paper_saved_solution_density,False
under29_new_0877_Falling_2_downward,065,Falling_2_downward,downward,movement,single_object_movement,0.024582701062215478,162.0,6590.0,paper_saved_solution_density,False
under29_new_0878_Falling_2_upward,066,Falling_2_upward,upward,movement,single_object_movement,0.03520485584218513,232.0,6590.0,paper_saved_solution_density,False
under29_new_0879_Falling_6_upward,072,Falling_6_upward,upward,movement,single_object_movement,0.03924221921515562,261.0,6651.0,paper_saved_solution_density,False
under29_new_0880_Falling_6_upward,072,Falling_6_upward,upward,movement,single_object_movement,0.05172154563223575,344.0,6651.0,paper_saved_solution_density,False
under29_new_0881_Falling_9_downward,077,Falling_9_downward,downward,movement,single_object_movement,0.12210959771935381,771.0,6314.0,paper_saved_solution_density,False
under29_new_0882_Falling_2_downward,065,Falling_2_downward,downward,movement,single_object_movement,0.1748103186646434,1152.0,6590.0,paper_saved_solution_density,False
under29_new_0883_Falling_6_downward,071,Falling_6_downward,downward,movement,single_object_movement,0.23620508194256504,1571.0,6651.0,paper_saved_solution_density,False
under29_new_0884_BalanceUnder_3_upward,038,BalanceUnder_3_upward,upward,movement,single_object_movement,0.00018670649738610905,1.0,5356.0,paper_saved_solution_density,False
under29_new_0885_FallingAlt_6_upward,092,FallingAlt_6_upward,upward,movement,single_object_movement,0.00019546520719311962,1.0,5116.0,paper_saved_solution_density,False
under29_new_0886_Balance_1_downward,019,Balance_1_downward,downward,movement,single_object_movement,0.0003204101249599487,2.0,6242.0,paper_saved_solution_density,False
under29_new_0887_FallingAlt_1_downward,081,FallingAlt_1_downward,downward,movement,single_object_movement,0.00042817383857846286,2.0,4671.0,paper_saved_solution_density,False
under29_new_0888_FallingAlt_1_downward,081,FallingAlt_1_downward,downward,movement,single_object_movement,0.00042817383857846286,2.0,4671.0,paper_saved_solution_density,False
under29_new_0889_Balance_1_upward,020,Balance_1_upward,upward,movement,single_object_movement,0.0004806151874399231,3.0,6242.0,paper_saved_solution_density,False
under29_new_0890_Balance_1_upward,020,Balance_1_upward,upward,movement,single_object_movement,0.0008010253123998718,5.0,6242.0,paper_saved_solution_density,False
under29_new_0891_FallingAlt_1_upward,082,FallingAlt_1_upward,upward,movement,single_object_movement,0.0008563476771569257,4.0,4671.0,paper_saved_solution_density,False
under29_new_0892_Balance_2_upward,022,Balance_2_upward,upward,movement,single_object_movement,0.0009683666881859264,6.0,6196.0,paper_saved_solution_density,False
under29_new_0893_FallingAlt_3_upward,086,FallingAlt_3_upward,upward,movement,single_object_movement,0.001034126163391934,5.0,4835.0,paper_saved_solution_density,False
under29_new_0894_FallingAlt_7_downward,093,FallingAlt_7_downward,downward,movement,single_object_movement,0.00130718954248366,6.0,4590.0,paper_saved_solution_density,False
under29_new_0895_FallingAlt_9_upward,098,FallingAlt_9_upward,upward,movement,single_object_movement,0.0015240583496625298,7.0,4593.0,paper_saved_solution_density,False
under29_new_0896_FallingAlt_4_upward,088,FallingAlt_4_upward,upward,movement,single_object_movement,0.0024824162184526274,12.0,4834.0,paper_saved_solution_density,False
under29_new_0897_Prevention_7_upward,112,Prevention_7_upward,upward,movement,single_object_movement,0.002570694087403599,7.0,2723.0,paper_saved_solution_density,False
under29_new_0898_Prevention_10_upward,116,Prevention_10_upward,upward,movement,single_object_movement,0.0034387895460797797,10.0,2908.0,paper_saved_solution_density,False
under29_new_0899_Prevention_1_upward,102,Prevention_1_upward,upward,movement,single_object_movement,0.0036258158085569255,10.0,2758.0,paper_saved_solution_density,False
under29_new_0900_FallingAlt_4_upward,088,FallingAlt_4_upward,upward,movement,single_object_movement,0.003723624327678941,18.0,4834.0,paper_saved_solution_density,False
under29_new_0901_FallingAlt_3_upward,086,FallingAlt_3_upward,upward,movement,single_object_movement,0.003929679420889349,19.0,4835.0,paper_saved_solution_density,False
under29_new_0902_FallingAlt_5_downward,089,FallingAlt_5_downward,downward,movement,single_object_movement,0.0054430655345090355,25.0,4593.0,paper_saved_solution_density,False
under29_new_0903_FallingAlt_5_upward,090,FallingAlt_5_upward,upward,movement,single_object_movement,0.0054430655345090355,25.0,4593.0,paper_saved_solution_density,False
under29_new_0904_Balance_2_downward,021,Balance_2_downward,downward,movement,single_object_movement,0.0056488056810845705,35.0,6196.0,paper_saved_solution_density,False
under29_new_0905_BalanceUnder_7_upward,044,BalanceUnder_7_upward,upward,movement,single_object_movement,0.005683971201212581,30.0,5278.0,paper_saved_solution_density,False
under29_new_0906_BalanceUnder_10_downward,047,BalanceUnder_10_downward,downward,movement,single_object_movement,0.005690912324382002,32.0,5623.0,paper_saved_solution_density,False
under29_new_0907_FallingAlt_2_upward,084,FallingAlt_2_upward,upward,movement,single_object_movement,0.0066466552315608916,31.0,4664.0,paper_saved_solution_density,False
under29_new_0908_FallingAlt_5_upward,090,FallingAlt_5_upward,upward,movement,single_object_movement,0.006967123884171565,32.0,4593.0,paper_saved_solution_density,False
under29_new_0909_FallingAlt_1_upward,082,FallingAlt_1_upward,upward,movement,single_object_movement,0.007064868336544637,33.0,4671.0,paper_saved_solution_density,False
under29_new_0910_FallingAlt_1_upward,082,FallingAlt_1_upward,upward,movement,single_object_movement,0.007064868336544637,33.0,4671.0,paper_saved_solution_density,False
under29_new_0911_BalanceUnder_7_downward,043,BalanceUnder_7_downward,downward,movement,single_object_movement,0.008715422508525956,46.0,5278.0,paper_saved_solution_density,False
under29_new_0912_FallingAlt_10_downward,099,FallingAlt_10_downward,downward,movement,single_object_movement,0.009586056644880174,44.0,4590.0,paper_saved_solution_density,False
under29_new_0913_FallingAlt_5_upward,090,FallingAlt_5_upward,upward,movement,single_object_movement,0.009797517962116264,45.0,4593.0,paper_saved_solution_density,False
under29_new_0914_Prevention_10_upward,116,Prevention_10_upward,upward,movement,single_object_movement,0.010660247592847318,31.0,2908.0,paper_saved_solution_density,False
under29_new_0915_Prevention_4_downward,107,Prevention_4_downward,downward,movement,single_object_movement,0.010756419153365717,31.0,2882.0,paper_saved_solution_density,False
under29_new_0916_FallingAlt_4_upward,088,FallingAlt_4_upward,upward,movement,single_object_movement,0.010964004964832437,53.0,4834.0,paper_saved_solution_density,False
under29_new_0917_Balance_10_upward,034,Balance_10_upward,upward,movement,single_object_movement,0.010975027835215524,69.0,6287.0,paper_saved_solution_density,False
under29_new_0918_BalanceUnder_10_upward,048,BalanceUnder_10_upward,upward,movement,single_object_movement,0.01102614262849013,62.0,5623.0,paper_saved_solution_density,False
under29_new_0919_Prevention_5_upward,110,Prevention_5_upward,upward,movement,single_object_movement,0.012066365007541479,32.0,2652.0,paper_saved_solution_density,False
under29_new_0920_BalanceUnder_8_upward,046,BalanceUnder_8_upward,upward,movement,single_object_movement,0.012635048525911005,69.0,5461.0,paper_saved_solution_density,False
under29_new_0921_Prevention_5_downward,109,Prevention_5_downward,downward,movement,single_object_movement,0.013951734539969835,37.0,2652.0,paper_saved_solution_density,False
under29_new_0922_FallingAlt_4_downward,087,FallingAlt_4_downward,downward,movement,single_object_movement,0.014687629292511377,71.0,4834.0,paper_saved_solution_density,False
under29_new_0923_BalanceUnder_6_upward,042,BalanceUnder_6_upward,upward,movement,single_object_movement,0.014991671293725709,81.0,5403.0,paper_saved_solution_density,False
under29_new_0924_Prevention_3_upward,106,Prevention_3_upward,upward,movement,single_object_movement,0.016129032258064516,41.0,2542.0,paper_saved_solution_density,False
under29_new_0925_Prevention_3_downward,105,Prevention_3_downward,downward,movement,single_object_movement,0.016522423288749016,42.0,2542.0,paper_saved_solution_density,False
under29_new_0926_Prevention_1_downward,101,Prevention_1_downward,downward,movement,single_object_movement,0.01740391588107324,48.0,2758.0,paper_saved_solution_density,False
under29_new_0927_BalanceUnder_10_upward,048,BalanceUnder_10_upward,upward,movement,single_object_movement,0.017961942023830696,101.0,5623.0,paper_saved_solution_density,False
under29_new_0928_Prevention_3_downward,105,Prevention_3_downward,downward,movement,single_object_movement,0.01848937844217152,47.0,2542.0,paper_saved_solution_density,False
under29_new_0929_Prevention_1_downward,101,Prevention_1_downward,downward,movement,single_object_movement,0.01849166062364032,51.0,2758.0,paper_saved_solution_density,False
under29_new_0930_Balance_2_upward,022,Balance_2_upward,upward,movement,single_object_movement,0.01856036152356359,115.0,6196.0,paper_saved_solution_density,False
under29_new_0931_BalanceUnder_5_upward,040,BalanceUnder_5_upward,upward,movement,single_object_movement,0.019134311722088054,103.0,5383.0,paper_saved_solution_density,False
under29_new_0932_Prevention_10_downward,115,Prevention_10_downward,downward,movement,single_object_movement,0.019944979367262722,58.0,2908.0,paper_saved_solution_density,False
under29_new_0933_Prevention_4_upward,108,Prevention_4_upward,upward,movement,single_object_movement,0.020471894517696043,59.0,2882.0,paper_saved_solution_density,False
under29_new_0934_Prevention_5_downward,109,Prevention_5_downward,downward,movement,single_object_movement,0.021493212669683258,57.0,2652.0,paper_saved_solution_density,False
under29_new_0935_FallingAlt_8_upward,096,FallingAlt_8_upward,upward,movement,single_object_movement,0.021867483052700636,100.0,4573.0,paper_saved_solution_density,False
under29_new_0936_FallingAlt_10_upward,100,FallingAlt_10_upward,upward,movement,single_object_movement,0.022004357298474945,101.0,4590.0,paper_saved_solution_density,False
under29_new_0937_FallingAlt_7_upward,094,FallingAlt_7_upward,upward,movement,single_object_movement,0.022440087145969498,103.0,4590.0,paper_saved_solution_density,False
under29_new_0938_Prevention_1_upward,102,Prevention_1_upward,upward,movement,single_object_movement,0.02284263959390863,63.0,2758.0,paper_saved_solution_density,False
under29_new_0939_BalanceUnder_2_upward,036,BalanceUnder_2_upward,upward,movement,single_object_movement,0.022868605817452356,114.0,4985.0,paper_saved_solution_density,False
under29_new_0940_Prevention_1_upward,102,Prevention_1_upward,upward,movement,single_object_movement,0.023567802755620013,65.0,2758.0,paper_saved_solution_density,False
under29_new_0941_BalanceUnder_5_upward,040,BalanceUnder_5_upward,upward,movement,single_object_movement,0.0248931822403864,134.0,5383.0,paper_saved_solution_density,False
under29_new_0942_FallingAlt_6_upward,092,FallingAlt_6_upward,upward,movement,single_object_movement,0.02580140734949179,132.0,5116.0,paper_saved_solution_density,False
under29_new_0943_FallingAlt_6_upward,092,FallingAlt_6_upward,upward,movement,single_object_movement,0.02580140734949179,132.0,5116.0,paper_saved_solution_density,False
under29_new_0944_Prevention_5_upward,110,Prevention_5_upward,upward,movement,single_object_movement,0.03092006033182504,82.0,2652.0,paper_saved_solution_density,False
under29_new_0945_Balance_10_upward,034,Balance_10_upward,upward,movement,single_object_movement,0.03133449976141244,197.0,6287.0,paper_saved_solution_density,False
under29_new_0946_BalanceUnder_5_upward,040,BalanceUnder_5_upward,upward,movement,single_object_movement,0.03306706297603567,178.0,5383.0,paper_saved_solution_density,False
under29_new_0947_BalanceUnder_6_upward,042,BalanceUnder_6_upward,upward,movement,single_object_movement,0.033129742735517304,179.0,5403.0,paper_saved_solution_density,False
under29_new_0948_FallingAlt_7_upward,094,FallingAlt_7_upward,upward,movement,single_object_movement,0.03333333333333333,153.0,4590.0,paper_saved_solution_density,False
under29_new_0949_BalanceUnder_3_upward,038,BalanceUnder_3_upward,upward,movement,single_object_movement,0.03640776699029126,195.0,5356.0,paper_saved_solution_density,False
under29_new_0950_BalanceUnder_8_upward,046,BalanceUnder_8_upward,upward,movement,single_object_movement,0.036989562351217725,202.0,5461.0,paper_saved_solution_density,False
under29_new_0951_Balance_10_downward,033,Balance_10_downward,downward,movement,single_object_movement,0.038810243359312865,244.0,6287.0,paper_saved_solution_density,False
under29_new_0952_Prevention_7_downward,111,Prevention_7_downward,downward,movement,single_object_movement,0.0426000734484025,116.0,2723.0,paper_saved_solution_density,False
under29_new_0953_BalanceUnder_3_upward,038,BalanceUnder_3_upward,upward,movement,single_object_movement,0.04462285287528006,239.0,5356.0,paper_saved_solution_density,False
under29_new_0954_BalanceUnder_10_upward,048,BalanceUnder_10_upward,upward,movement,single_object_movement,0.04481593455450827,252.0,5623.0,paper_saved_solution_density,False
under29_new_0955_FallingAlt_7_upward,094,FallingAlt_7_upward,upward,movement,single_object_movement,0.045098039215686274,207.0,4590.0,paper_saved_solution_density,False
under29_new_0956_FallingAlt_9_upward,098,FallingAlt_9_upward,upward,movement,single_object_movement,0.047245808839538425,217.0,4593.0,paper_saved_solution_density,False
under29_new_0957_FallingAlt_7_downward,093,FallingAlt_7_downward,downward,movement,single_object_movement,0.048583877995642705,223.0,4590.0,paper_saved_solution_density,False
under29_new_0958_Prevention_7_upward,112,Prevention_7_upward,upward,movement,single_object_movement,0.049944913698127064,136.0,2723.0,paper_saved_solution_density,False
under29_new_0959_Balance_5_upward,028,Balance_5_upward,upward,movement,single_object_movement,0.050236806495263873,297.0,5912.0,paper_saved_solution_density,False
under29_new_0960_FallingAlt_8_downward,095,FallingAlt_8_downward,downward,movement,single_object_movement,0.050513885851738466,231.0,4573.0,paper_saved_solution_density,False
under29_new_0961_BalanceUnder_8_downward,045,BalanceUnder_8_downward,downward,movement,single_object_movement,0.055667460172129646,304.0,5461.0,paper_saved_solution_density,False
under29_new_0962_FallingAlt_10_upward,100,FallingAlt_10_upward,upward,movement,single_object_movement,0.05599128540305011,257.0,4590.0,paper_saved_solution_density,False
under29_new_0963_Balance_7_upward,030,Balance_7_upward,upward,movement,single_object_movement,0.06501766784452297,368.0,5660.0,paper_saved_solution_density,False
under29_new_0964_FallingAlt_2_downward,083,FallingAlt_2_downward,downward,movement,single_object_movement,0.0726843910806175,339.0,4664.0,paper_saved_solution_density,False
under29_new_0965_FallingAlt_2_upward,084,FallingAlt_2_upward,upward,movement,single_object_movement,0.08083190394511149,377.0,4664.0,paper_saved_solution_density,False
under29_new_0966_BalanceUnder_10_downward,047,BalanceUnder_10_downward,downward,movement,single_object_movement,0.08251822870353903,464.0,5623.0,paper_saved_solution_density,False
under29_new_0967_Balance_8_upward,032,Balance_8_upward,upward,movement,single_object_movement,0.09839610740673996,546.0,5549.0,paper_saved_solution_density,False
